"from","to","rho","p","q","edge_sign"
"ASV_300","ASV_381",0.69115000150839,0.000184246287892709,0.0261052161356282,"Positive"
"ASV_320","ASV_381",0.711531320473344,9.67553562054579e-05,0.0143085488498264,"Positive"
"ASV_216","ASV_385",0.722238176839802,6.74827771427466e-05,0.0100702933532381,"Positive"
"ASV_123","ASV_387",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_125","ASV_387",0.66868535272509,0.000354113544959178,0.0405018915649716,"Positive"
"ASV_245","ASV_388",0.751909489473886,2.26963021816573e-05,0.00700103779237678,"Positive"
"ASV_41","ASV_390",1,0,0,"Positive"
"ASV_88","ASV_390",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_179","ASV_390",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_268","ASV_390",1,0,0,"Positive"
"ASV_373","ASV_390",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_207","ASV_394",0.680464788112145,0.000253144501837888,0.0352160865777826,"Positive"
"ASV_373","ASV_398",0.672750121052715,0.000315908823334876,0.0405018915649716,"Positive"
"ASV_166","ASV_400",-0.655288041731835,0.000509837293344084,0.0450949059166729,"Negative"
"ASV_33","ASV_404",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_74","ASV_404",1,0,0,"Positive"
"ASV_165","ASV_404",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_338","ASV_404",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_36","ASV_405",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_79","ASV_405",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_186","ASV_405",1,0,0,"Positive"
"ASV_198","ASV_405",1,0,0,"Positive"
"ASV_286","ASV_405",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_372","ASV_405",1,0,0,"Positive"
"ASV_179","ASV_409",0.706377428974729,0.000114440181750552,0.0166314425956192,"Positive"
"ASV_62","ASV_411",0.763914635050137,1.39839200272718e-05,0.00465498511602807,"Positive"
"ASV_41","ASV_412",1,0,0,"Positive"
"ASV_88","ASV_412",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_179","ASV_412",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_268","ASV_412",1,0,0,"Positive"
"ASV_373","ASV_412",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_390","ASV_412",1,0,0,"Positive"
"ASV_129","ASV_417",0.661631011883714,0.000429980933861263,0.0405018915649716,"Positive"
"ASV_118","ASV_418",0.665781582359992,0.000383803856346621,0.0405018915649716,"Positive"
"ASV_330","ASV_419",0.66868535272509,0.000354113544959178,0.0405018915649716,"Positive"
"ASV_89","ASV_421",0.665893347076968,0.000382622375766362,0.0405018915649716,"Positive"
"ASV_191","ASV_421",0.669019818176027,0.000350825303995661,0.0405018915649716,"Positive"
"ASV_119","ASV_423",1,0,0,"Positive"
"ASV_264","ASV_423",1,0,0,"Positive"
"ASV_41","ASV_424",1,0,0,"Positive"
"ASV_88","ASV_424",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_179","ASV_424",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_268","ASV_424",1,0,0,"Positive"
"ASV_373","ASV_424",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_390","ASV_424",1,0,0,"Positive"
"ASV_412","ASV_424",1,0,0,"Positive"
"ASV_233","ASV_425",0.656582000580594,0.000492579335770849,0.043635595332806,"Positive"
"ASV_79","ASV_429",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_119","ASV_429",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_264","ASV_429",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_286","ASV_429",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_423","ASV_429",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_33","ASV_430",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_74","ASV_430",1,0,0,"Positive"
"ASV_165","ASV_430",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_338","ASV_430",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_404","ASV_430",1,0,0,"Positive"
"ASV_21","ASV_433",0.722315118514615,6.73043204786339e-05,0.0100480105982096,"Positive"
"ASV_88","ASV_433",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_17","ASV_436",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_244","ASV_436",0.659505108208996,0.000455442957357111,0.0405018915649716,"Positive"
"ASV_24","ASV_438",0.654944503621741,0.000514506100256718,0.0454961913500084,"Positive"
"ASV_135","ASV_438",0.670852721943606,0.000333271763418574,0.0405018915649716,"Positive"
"ASV_340","ASV_438",0.701968339844516,0.000131750943590081,0.0190353452692789,"Positive"
